V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,class
0.600463,1,0.8,0.527392,0.697866,1.0059,0.621544,0.0136854,0.249421,148.682,145.152,142.499,10.006,8.69309,8.053,0.185714,0.139382,0.154326,80.2194,0.438009,1.06555,1.95781,0.569741,0.494672,-0.107734,-0.0155944,0.389779,73
0.046412,0.20625,0.408333,0.0735175,0.654503,0.169055,0.307691,0.0470075,0.448911,140.476,133.992,126.879,61.727,62.5801,62.0068,0.040641,0.0614756,0.11466,75.1612,0.849792,3.24576,15.976,1.39228,2.54509,-0.463284,1.48654,1.78782,39
0.0344329,0.70625,0.1,0.746041,0.969379,0.680632,0.0881003,0.120672,0.512455,145.587,136.887,120.587,17.7416,15.9967,17.2277,-1.55291,-1.77169,-1.93284,78.2556,-0.0355469,6.15736,4.1281,1.10985,2.45683,-2.34325,-1.80426,2.36756,29
0.0643229,0.2125,0.497222,0.661846,0.479898,0.186623,0.429852,0.062978,0.391226,86.1772,79.204,86.5293,54.2059,49.2733,47.2761,0.869409,1.03905,1.06282,60.1973,3.79908,-3.49853,15.224,3.51065,9.78511,0.497506,1.0945,-1.22247,20
0.0131308,0.211111,0.09375,0.0909236,0.446535,0.170371,0.0836085,0.0788894,0.33655,56.3786,56.6765,38.5174,22.4705,20.9202,16.9355,1.29775,0.975386,1.92628,52.6895,-4.10008,11.5478,8.28399,2.6162,4.70712,0.505149,-0.0705067,0.331574,7
0.0910822,0.175,0.813889,0.16354,0.486029,0.129156,0.719209,0.0394561,0.360515,124.682,89.0042,84.498,53.069,66.6306,58.9081,-0.00455303,0.390768,0.513549,63.3651,13.6351,6.76432,19.516,17.5664,5.09672,-0.177679,0.646614,2.25768,55
0.160104,0.49375,0.488889,0.759291,0.512473,0.429183,0.417742,0.0229885,0.336738,45.8977,53.1996,43.5715,35.0083,38.4125,34.0291,1.21805,1.14732,2.0575,48.1876,-5.21847,4.39942,15.3662,2.9345,6.54759,0.540892,-0.624903,1.01125,51
0.00207755,0.0833333,0.0388889,0.434825,0.310415,0.068871,0.031041,0.225627,0.358929,169.827,147.535,139.12,30.6335,36.3232,38.601,-0.439556,-0.395168,-0.330849,80.9176,3.90489,4.59016,7.94777,2.22115,2.88634,-0.556357,0.598057,0.638251,50
0.215428,1,0.508333,0.369245,0.844258,1.06503,0.440914,0.0373126,0.576207,50.7949,42.6937,34.8975,28.7143,29.5048,29.7951,4.08081,4.133,4.29095,46.7008,2.19007,8.14919,10.2421,1.90851,4.32702,2.05193,-0.414082,0.140768,30
0.110949,0.305556,0.560417,0.133798,0.711735,0.286672,0.455583,0.034686,0.352078,166.297,171.652,169.294,70.1877,68.8433,69.8278,-0.654466,-0.682122,-0.642385,82.7822,-1.53449,0.38007,16.8256,1.95889,2.66294,-1.07172,-1.40206,0.706144,11
0.0389648,0.266667,0.4,0.245972,0.835065,0.172675,0.410865,0.0708438,0.634705,201.695,189.355,163.878,57.2737,52.7595,45.962,-1.688,-1.86335,-1.55373,87.5943,-0.0327476,7.4988,13.7968,4.78588,6.70852,-2.67206,6.8853,-1.33137,11
0.046849,0.691667,0.090625,0.684738,0.964808,0.605659,0.0791354,0.0946359,0.252597,76.0151,91.4129,66.1627,36.2241,28.3272,21.6214,2.47533,2.05125,3.19858,64.0549,-9.2838,9.67479,7.7603,3.45949,3.87448,1.79398,0.915154,0.992123,38
0.0114931,0.0791667,0.211111,0.500925,0.088805,0.0667134,0.175271,0.0956697,0.312327,73.6354,64.7497,55.4134,36.9278,33.4037,33.2743,3.00996,3.84423,4.19354,56.6572,1.30563,6.54973,9.1357,3.44184,5.79703,2.67953,0.675106,0.637238,56
0.208461,0.4875,0.761111,0.746455,0.61958,0.383894,0.730002,0.0215146,0.438175,186.917,123.146,129.634,42.6074,44.2785,34.7792,-0.419456,0.32543,0.515889,77.7285,15.2526,3.10178,7.58019,16.67,2.82026,0.267093,0.499644,0.303518,97
0.0496991,0.479167,0.197222,0.782316,0.147178,0.475848,0.147667,0.0619469,0.474097,108.541,125.954,144.442,32.9012,18.6904,9.619,-0.0712072,0.255243,-0.44754,74.8272,-2.06923,-7.75467,5.14696,2.90934,5.53151,-0.141338,-1.63826,-0.147549,17
0.0247801,1,0.0645833,0.450575,0.932884,1.29616,0.0508046,0.115834,0.616308,139.309,130.133,103.061,48.8233,49.5134,45.1814,-0.414758,-0.29417,0.602768,74.6177,-0.688335,10.2684,14.5359,3.97324,8.21268,-1.62344,1.03342,0.0546616,38
0.0682523,0.227083,0.372222,0.397774,0.817308,0.198242,0.331237,0.0310327,0.192524,69.4111,41.4663,22.4562,51.8692,37.5224,28.0268,0.671734,1.03077,1.57756,43.6992,9.15396,24.5237,19.4788,4.4716,9.80289,0.147626,0.986698,-1.89707,44
0.450254,1,0.479167,0.50529,0.227696,1.01441,0.458596,0.0161657,0.0603397,149.982,163.757,178.22,4.49995,4.3177,3.65044,-1.17514,-1.4266,-1.15367,83.6859,-1.19373,-4.9122,0.889656,0.485544,0.655453,-4.10659,0.194179,-2.01302,78
0.179316,1,0.296875,0.584337,0.431346,0.95459,0.22609,0.0399376,0.395987,92.1476,83.5317,63.9259,22.6382,20.1518,14.6185,0.769426,0.837539,2.20424,63.6158,-0.466069,10.0683,6.17615,1.56866,5.10583,0.41113,0.199026,0.324157,88
0.521628,1,0.553125,0.487267,0.262993,0.997317,0.525286,0.0160131,0.0569444,165.234,171.576,164.472,60.941,53.4124,42.3378,-0.441416,-0.512019,-0.499193,83.9082,-2.08568,0.711613,11.9764,1.05159,6.13139,-0.809723,-0.264373,-0.594698,77
0.0136863,0.302083,0.144444,0.429161,0.075195,0.242472,0.149269,0.17463,0.686339,145.804,104.531,56.5569,16.8453,13.8957,12.0422,-1.22743,-0.666727,-0.412459,71.4334,3.96583,25.5741,3.93965,1.7972,2.93838,-1.27896,-0.345012,0.251047,40
0.0107118,0.152083,0.127778,0.419191,0.708878,0.138058,0.093803,0.0902215,0.448779,226.342,214.228,178.514,41.0149,44.0085,60.9456,-1.55578,-1.187,-0.586895,92.8256,-1.25693,11.1238,8.48898,3.77566,9.61967,-1.66332,0.245488,0.937261,17
0.389572,1,0.436111,0.510704,0.200647,1.03148,0.410336,0.0200689,0.106714,114.541,172.474,234.424,21.4249,10.6051,7.06955,0.0754807,-0.548907,-0.775054,84.1978,-4.94745,-19.2027,2.41497,1.4203,4.39913,-0.479692,0.69087,0.187004,78
0.0183623,0.258333,0.09375,0.142329,0.40049,0.236018,0.0794956,0.0718563,0.241816,152.718,136.436,120.822,34.5137,30.3303,27.545,-2.04388,-1.86591,-1.34269,77.9012,1.68416,6.25805,9.14711,1.4696,3.23461,-2.72409,-0.176606,-0.691273,57
0.10728,1,0.152778,0.519733,0.0581499,0.994593,0.122245,0.0578272,0.297803,61.8576,60.0439,32.3846,47.6607,53.2696,48.3874,2.53047,2.4102,2.80208,51.2078,-4.65715,23.2042,15.4696,5.40738,8.96844,1.5839,-0.528765,-0.045004,66
0.135839,0.260417,0.791667,0.432774,0.63588,0.202873,0.674205,0.0280748,0.341109,96.5889,100.751,93.4163,47.5989,39.2564,39.8864,0.890794,0.821164,0.651354,67.2307,-2.76053,2.90286,11.2438,7.67229,5.81471,-0.0552511,2.41189,1.27138,63
0.111065,1,0.239583,0.561808,0.256068,1.20424,0.207404,0.0416319,0.536425,66.6991,66.9001,45.908,45.5537,45.9835,48.8605,2.26273,2.34569,2.71655,54.9203,-4.75891,14.6586,13.6684,3.33844,6.85704,1.37762,-0.157181,-0.0493814,88
0.00914931,0.09375,0.113889,0.314565,0.655768,0.083664,0.108465,0.0904491,0.143089,143.101,131.786,129.763,62.7008,63.4665,60.4278,-0.746927,-0.650494,-0.635262,73.9117,3.25515,1.25462,19.4507,4.36945,2.49648,-1.1318,2.42524,0.58509,9
0.656482,1,0.983333,0.459845,0.612425,0.832407,0.936315,0.0132669,0.332392,199.442,170.67,110.982,44.8366,51.8598,46.2153,-0.838975,-0.259883,0.646755,84.8059,0.130112,21.1318,10.3138,5.38315,12.5873,-0.686981,1.33318,0.200055,12
0.515093,1,0.561111,0.511829,0.259751,1.00315,0.519864,0.0148638,0.0820132,150.762,203.718,251.467,18.0976,9.30146,3.67961,0.145589,-0.240719,-1.91265,90.2079,-4.83089,-14.0825,1.86584,1.01532,3.21983,-0.205984,0.947098,0.0877594,78
0.159201,0.772917,0.338889,0.485692,0.883431,0.647326,0.268195,0.0285714,0.392205,23.0867,20.4301,20.5606,6.61389,6.76849,7.68353,1.23746,0.917262,0.773159,33.9053,2.17533,0.935341,5.35654,2.16352,2.61931,-0.0885944,0.270208,1.90367,39
0.0568229,0.330556,0.233333,0.48584,0.398957,0.282759,0.196268,0.033812,0.26328,147.375,105.53,99.8391,70.3882,65.9073,53.9496,0.287505,0.653045,0.696646,69.4578,11.0354,5.01906,16.7965,5.31387,4.85321,0.316701,0.0744588,-0.467276,26
0.0506308,1,0.15,0.467071,0.554564,1.01612,0.112023,0.113499,0.662461,125.893,134.244,144.593,23.8286,20.1805,14.7947,0.535331,-0.00486484,-1.47111,77.1759,-0.632255,-4.09623,4.83584,0.848,3.24903,-0.333799,0.302906,0.643787,57
0.670735,1,0.941667,0.501749,0.40519,1.12831,0.879593,0.0185241,0.287715,59.0738,55.2866,30.579,24.8838,23.5031,20.4328,0.810917,0.835133,2.17317,51.9061,-3.93482,18.3627,9.70101,3.52017,7.72511,0.143583,1.50882,0.281481,91
0.018588,0.139583,0.161111,0.39391,0.535862,0.122263,0.150994,0.0625778,0.173443,65.8356,64.3297,79.5507,60.6844,63.3154,68.6845,1.25216,1.23076,1.05715,50.5001,5.43241,-8.69735,22.7686,4.06288,4.92615,0.422927,1.21892,-0.461662,9
0.41739,1,0.4625,0.510057,0.787608,0.998843,0.421307,0.0158198,0.097535,69.0412,62.5163,65.6206,40.2094,37.6053,40.6269,-0.0616657,0.0547066,-0.0121273,53.2068,2.56923,0.0635878,17.5666,2.85743,2.87015,-0.553234,-0.57215,1.10378,69
0.0606366,1,0.122222,0.607122,0.0371543,1.00247,0.0921482,0.0965833,0.503883,242.833,245.404,246.159,26.7231,24.042,20.6262,-4.99601,-5.20294,-5.2586,98.2641,-0.337709,-0.392751,4.79548,0.697306,1.52477,-5.4556,-1.48687,-4.81289,3
0.00357639,0.0875,0.0555556,0.126321,0.929657,0.0748193,0.0485106,0.147249,0.264286,84.2977,73.4191,64.4498,35.1353,31.5985,27.2652,0.576948,0.415409,0.223209,59.4363,2.26757,5.79519,11.7471,2.71257,3.04948,-0.525737,2.02734,0.992375,4
0.318032,0.785417,0.819444,0.64215,0.23177,0.858495,0.557836,0.0241284,0.505858,143.475,133.215,117.568,26.0685,25.044,24.3721,-0.670424,-0.680735,-0.581649,77.2518,0.432233,6.1562,6.35975,0.966366,1.889,-1.34658,0.567761,0.448502,69
0.695862,1,0.85,0.493521,0.651594,0.989172,0.707783,0.013406,0.181339,139.841,124.978,102.913,50.2232,49.5968,44.3342,0.415535,0.483491,0.587342,74.3032,0.939031,9.34974,11.8261,1.2886,3.18613,0.198564,0.428078,-0.483921,69
0.175671,0.6,0.472222,0.369945,0.621837,0.493825,0.366915,0.0239162,0.379984,105.473,79.6309,69.569,40.6127,36.1883,35.695,0.847612,1.45471,1.49766,62.7838,6.43298,8.15751,10.6846,4.82491,6.83665,0.529321,0.21863,-2.26648,9
0.25599,1,0.305556,0.483679,0.132434,0.979075,0.266863,0.0279191,0.162216,101.664,108.538,124.832,10.844,7.96236,6.90902,1.42637,3.1627,2.25921,71.1291,0.449624,-6.42275,2.12064,0.656569,2.545,1.23319,0.117745,0.0403992,78
0.0340856,0.20625,0.4,0.858692,0.690689,0.157511,0.322622,0.0604414,0.586841,46.7165,41.3888,39.9049,33.0108,31.0246,33.3641,1.21654,1.17416,1.54598,43.9881,2.89325,2.83821,15.5034,6.29268,11.7659,0.13757,0.651441,-0.540683,17
0.0811516,0.211111,0.58125,0.159932,0.71034,0.152963,0.554987,0.0460672,0.338663,84.1225,45.0327,49.7447,70.9415,58.8989,58.7516,0.245874,1.80207,1.71153,45.4313,15.4247,3.57532,22.0273,21.0847,4.69589,0.690279,0.88368,-0.00562236,55
0.106377,0.83125,0.302778,0.621561,0.621981,0.755879,0.250856,0.0585899,0.577338,179.286,137.365,117.375,19.4531,18.6548,17.9581,-2.66752,-1.96335,-1.08503,79.8159,6.61252,9.8842,5.14725,1.66553,2.36731,-5.09985,7.14575,-2.43413,39
0.0618981,1,0.0694444,0.510522,0.969837,0.985317,0.0631948,0.092558,0.108667,157.475,140.049,129.485,21.3866,21.7695,22.6133,-1.41319,-0.982835,-0.669381,79.3667,2.53829,4.78834,5.37581,0.740936,1.49505,-2.11477,0.723537,-0.0056837,85
0.0261574,0.220833,0.169444,0.0982969,0.812156,0.191469,0.148899,0.0612832,0.300959,132.338,90.3168,42.167,61.9277,67.7389,62.347,0.384525,0.829688,2.14748,63.2924,8.52165,34.9715,19.2004,15.4829,25.3975,0.00950344,0.804428,0.00492947,3
0.0580208,0.10625,0.594444,0.644348,0.351173,0.0986728,0.587309,0.0515659,0.0813634,87.4369,45.637,32.056,13.6381,10.2403,10.3697,1.9089,1.4072,2.38508,52.6731,13.6939,16.5575,4.33025,3.02165,3.68032,0.527631,0.284374,-0.32405,21
0.0311458,0.208333,0.452083,0.110836,0.752974,0.166083,0.403004,0.113155,0.669309,136.71,115.986,85.5184,32.3112,32.1463,33.1551,0.884832,0.827451,0.946509,73.0863,1.18514,14.2937,7.79809,2.01416,5.8451,0.457294,0.365756,-0.283325,8
0.552546,1,0.802083,0.403727,0.569363,0.937353,0.657064,0.0133012,0.311111,82.95,84.0988,96.3368,29.7594,32.9481,38.8985,1.77635,1.53453,0.955581,63.1813,1.74712,-4.82231,9.56273,1.20173,4.45467,0.606062,-0.167137,2.50574,46
0.00808449,0.127083,0.0861111,0.652176,0.745578,0.106327,0.0756106,0.0980673,0.261237,64.8962,46.5999,45.1203,57.8679,43.2586,42.9111,1.33511,1.93822,1.86589,46.3718,6.74439,4.72211,18.447,14.3092,10.1227,0.341229,1.0807,0.70063,9
0.120417,0.489583,0.419444,0.277902,0.519082,0.413859,0.341114,0.0297001,0.413611,94.7933,66.1036,40.3751,73.7596,49.7162,29.5412,0.807446,1.28925,1.92327,55.4766,4.46976,16.1032,16.9971,7.30511,17.0984,0.71265,0.878299,2.48286,55
0.30287,1,0.319444,0.499495,0.153241,1.00818,0.305108,0.0229097,0.0518841,251.369,252.336,253.276,10.2068,7.39825,4.59286,-3.24472,-3.27063,-3.44571,99.5606,-0.0724555,-0.260968,1.2322,0.229063,0.819689,-3.32916,-3.49101,-3.4089,79
0.29445,1,0.347222,0.470384,0.152067,0.995557,0.313299,0.0274759,0.151983,137.689,113.834,77.1068,32.6152,28.7174,25.213,-0.222031,-0.0391608,0.309942,72.6016,1.04074,17.219,7.86287,3.73546,4.60111,-0.724335,-0.6321,1.44456,54
0.490463,1,0.683333,0.500411,0.67474,1.0781,0.705652,0.0254861,0.282249,115.051,101.031,91.5213,10.0786,9.02269,8.35387,-0.364564,-0.339148,-0.205558,69.7619,2.35664,5.11547,2.5748,0.839334,1.22611,-0.760873,-0.0429154,-0.249129,39
0.0299016,0.133333,0.288889,0.321906,0.799967,0.111121,0.265573,0.0507064,0.223708,41.8488,60.4347,94.6834,16.6927,19.2677,28.831,1.79532,0.509302,0.0486977,54.4002,-0.129787,-18.4332,7.50345,2.97708,4.86007,0.140309,0.221077,2.17267,25
0.0124016,0.075,0.222222,0.587245,0.823988,0.0632406,0.192912,0.0821279,0.255903,73.4013,45.8647,40.9799,25.8454,20.431,18.3366,-0.305581,0.456711,0.362202,50.1195,10.7223,7.70395,11.9486,4.23565,4.63244,-1.69945,0.437476,-0.680816,23
0.083831,0.705556,0.15625,0.668289,0.841539,0.693369,0.126142,0.0414193,0.23958,69.1055,74.5758,43.0644,35.0001,33.8501,33.3937,1.8934,1.45333,2.73567,57.9462,-8.12422,18.3564,11.914,5.20466,9.28646,-0.223873,0.472638,-0.176452,7
0.124821,0.158333,1,0.931591,0.437289,0.149332,0.88305,0.0385275,0.211659,139.065,143.452,130.168,65.4867,64.7132,65.471,0.134002,0.116267,0.1449,76.8185,-2.93215,4.67786,15.6239,2.29466,4.0607,-0.291982,-2.66075,0.737222,89
0.117974,0.614583,0.238889,0.518721,0.119624,0.5298,0.228291,0.0323752,0.196453,243.268,243.21,250.387,12.2159,11.8284,10.1455,-4.32955,-3.89647,-9.81713,98.2326,0.579142,-1.54218,2.01412,0.575507,1.22267,-5.80366,-3.30422,1.223,17
0.178779,0.483333,0.566667,0.194353,0.725343,0.435856,0.475623,0.0220115,0.347257,132.118,116.614,96.5219,86.7094,80.2248,66.4698,-0.0859987,-0.0351334,0.046976,66.1049,2.96638,8.11039,27.5045,6.38297,11.0481,-0.704934,2.1108,0.615876,3
0.143574,0.70625,0.375,0.461967,0.122071,0.667875,0.285156,0.0430327,0.457891,159.593,195.818,253.402,7.89251,8.56792,5.219,-1.96133,-2.5018,-20.7579,89.5571,-0.965195,-15.4579,1.58183,0.877078,1.76151,-6.59543,-0.39822,0.848707,78
0.0393924,0.277083,0.272222,0.881584,0.452189,0.255492,0.188587,0.052446,0.477751,201.586,210.531,219.295,27.269,20.9751,15.6098,0.208279,0.265948,0.267102,92.4728,-0.745228,-2.68438,3.75297,0.791776,2.30948,0.156118,-0.90777,-0.0959722,17
0.0826968,0.364583,0.430556,0.767325,0.845791,0.273949,0.355099,0.0422673,0.47318,114.039,73.322,48.8943,52.8536,42.2639,38.5681,-0.0466956,0.261156,0.562475,59.4944,9.46537,21.896,16.7823,6.55154,9.43121,-0.639933,0.890977,0.769833,26
0.352297,1,0.54375,0.427588,0.334136,0.994815,0.423003,0.0181842,0.352097,118.036,110.347,97.1447,37.8641,38.9075,43.3116,-0.36854,0.0699292,0.697786,70.5951,0.158465,6.47105,10.9008,1.80788,4.7817,-0.455833,-0.547233,-0.916417,57
0.00921296,0.10625,0.130556,0.291516,0.788716,0.0904774,0.106169,0.0841709,0.335836,55.7349,43.9422,43.6997,37.8091,35.4557,35.98,2.36375,2.47139,2.37052,46.8292,6.02257,2.87847,13.2851,4.37705,9.15254,1.26296,1.20285,2.58422,72
0.235775,0.833333,0.49375,0.362047,0.80373,0.831452,0.449718,0.0458097,0.426978,91.089,88.1663,77.455,36.5733,31.2698,28.1338,1.19616,1.15135,1.56394,64.3017,-1.01086,4.86754,9.20667,2.48045,4.59567,0.665181,-0.140092,0.391154,88
0.11717,1,0.627778,0.726084,0.678287,1.27053,0.589473,0.0450437,0.813357,166.85,122.738,85.4216,45.6556,34.6787,27.2472,-1.71971,-1.35906,-0.61077,75.346,5.4124,17.6194,10.8785,1.71196,6.2358,-1.85626,-0.460185,-0.250244,39
0.265295,1,0.436111,0.435287,0.198238,0.837982,0.3804,0.0240604,0.39168,194.221,215.033,231.153,23.4608,13.433,8.07062,-0.533922,-1.31031,-5.03678,92.9705,-2.07315,-4.96622,2.67566,1.49608,2.44856,-1.96858,-0.528569,-0.704153,77
0.230301,1,0.289583,0.548398,0.122892,0.926825,0.255731,0.0222384,0.204716,69.5106,33.3826,24.227,54.4711,39.8538,30.6382,0.586281,0.958058,1.24334,37.7372,22.4666,17.9194,23.398,9.59888,8.79144,0.304424,0.0964732,0.796466,92
0.0563715,0.258333,0.4625,0.51944,0.380369,0.225249,0.383485,0.0507135,0.528189,109.457,97.2126,109.259,60.1709,63.2658,60.5656,1.07483,1.10986,0.969359,65.8394,6.31573,-4.15927,16.3667,3.59137,4.10358,0.551988,-0.0459198,0.897505,88
0.231211,0.827083,0.415625,0.32574,0.837195,0.696305,0.369922,0.0260179,0.327399,41.5815,46.019,24.2198,25.7766,25.1013,20.2919,1.17544,1.21331,2.20367,46.1929,-8.4547,17.8385,11.6468,4.48631,10.9655,0.262892,-0.196827,0.14672,88
0.0200868,0.34375,0.152778,0.894391,0.488515,0.267287,0.122613,0.105445,0.617521,99.2069,100.71,105.137,38.6756,40.5409,40.447,1.41606,1.69594,2.04422,67.9077,0.367577,-2.01128,9.87143,1.21943,3.27117,1.23359,-1.21862,0.298021,57
0.0258565,0.120833,0.297222,0.640606,0.123443,0.105697,0.263074,0.0633393,0.280052,87.8062,63.1211,54.1582,11.8872,10.2595,11.8917,0.344563,5.45648,4.59527,58.4159,6.83575,8.2672,3.2681,2.987,2.9404,2.01758,-1.38551,-2.32145,23
0.134306,0.41875,0.636111,0.38272,0.729217,0.373512,0.532578,0.0409342,0.495796,47.0047,41.7031,38.4136,51.9419,44.256,40.3314,1.73061,1.8636,1.92116,40.7519,0.982659,2.72704,20.8053,6.46026,5.80564,0.471741,4.14881,1.18613,40
0.131061,0.927083,0.328125,0.658299,0.117245,0.991746,0.283457,0.0495256,0.56916,186.067,203.319,229.723,17.2014,11.0783,7.95828,-0.418684,-0.718786,-0.708639,91.2109,-0.56494,-7.25319,2.13108,0.845584,2.26408,-0.818342,0.127806,-0.151931,78
0.282407,1,0.322222,0.50713,0.14299,1.01472,0.284795,0.0240984,0.123563,28.0648,33.8685,89.1376,11.0985,4.98076,9.59261,0.88401,0.427566,0.539229,44.6066,11.9319,-32.3721,2.91908,2.14592,6.40329,0.33017,-0.0277307,0.657181,80
0.0956655,1,0.25,0.659807,0.549522,0.814916,0.187066,0.0631541,0.617338,70.4257,42.4207,20.0748,68.2136,56.9657,40.2071,1.22163,1.94128,3.09167,39.0236,12.1355,25.9843,26.2244,13.8683,19.8164,0.352758,0.387714,0.0337431,91
0.00449653,0.0395833,0.144444,0.0184014,0.196218,0.0366493,0.123577,0.144144,0.213563,137.116,127.754,124.589,64.1202,71.167,74.418,-0.193652,-0.0973703,0.0041012,72.6813,2.93077,3.04341,19.2974,4.50175,5.82559,-0.498299,0.960814,0.925678,94
0.18592,0.4,0.683333,0.848014,0.310457,0.333825,0.579469,0.0205123,0.319804,120.016,125.525,106.969,17.8766,15.6298,10.6317,-0.139543,0.220232,0.299566,74.821,-3.62812,5.97595,3.76508,2.14952,4.83121,-0.0654687,0.0732468,0.0301326,57
0.191071,1,0.316667,0.395913,0.890974,0.937857,0.252914,0.0364055,0.396619,49.7197,48.8067,48.6823,19.3133,15.6978,10.7199,3.62749,4.15825,4.07836,50.4125,0.343122,-0.16808,5.6873,1.22663,4.05213,2.84275,4.12122,2.67021,85
0.233715,1,0.44375,0.467996,0.151103,1.19268,0.387348,0.030877,0.473318,74.6622,119.13,171.764,30.5793,29.7316,27.7755,1.06296,1.04628,0.924989,71.945,-4.26904,-20.5802,7.30701,1.04293,3.2326,0.767368,-0.239438,0.700737,78
0.0852604,0.245833,0.380556,0.212573,0.722215,0.228747,0.367666,0.0302043,0.0886428,128.367,112.852,43.739,32.8158,29.9569,41.0336,-0.929315,-0.11776,1.6895,71.2628,-5.0808,37.4818,7.91781,6.78311,25.1034,-0.905176,0.639718,-0.620393,85
0.0302546,0.614583,0.0694444,0.395317,0.474062,0.603635,0.0554695,0.116297,0.291119,103.58,102.603,115.773,45.5526,44.1943,42.5552,0.255163,0.299597,0.330452,68.0953,2.2965,-5.51717,12.6988,1.33327,2.78332,-0.125667,2.01848,-0.951669,15
0.00861111,0.0916667,0.127778,0.855472,0.165155,0.0786487,0.112223,0.0900538,0.264822,245.192,247.874,251.518,14.5329,8.79255,3.80418,-1.69059,-1.92719,-1.75578,98.8421,-0.12007,-0.940191,1.508,0.61965,1.69971,-1.91288,-0.783257,-1.75979,64
0.148038,0.525,0.477778,0.194264,0.825163,0.445894,0.419266,0.0307259,0.409815,118.199,99.7472,83.6086,55.1005,46.9826,34.1048,-0.310464,-0.26857,-0.155131,67.0644,2.9721,7.1393,14.9646,1.8148,6.22919,-0.435964,1.01229,-0.667828,39
0.0460474,0.247222,0.325,0.282552,0.805793,0.190582,0.276429,0.0493905,0.426894,203.643,203.558,195.917,62.9916,64.9604,68.5894,-1.24092,-1.23963,-1.07705,89.7199,-0.594614,2.38976,14.425,2.63118,6.81728,-1.61314,-4.01813,4.3496,37
0.010272,0.08125,0.144444,0.362374,0.243449,0.0745958,0.134733,0.0856338,0.124753,96.3814,51.3685,52.9831,34.6086,32.4932,30.1126,-0.0756645,2.14151,1.9341,54.5411,17.2132,5.88544,10.0675,12.2301,3.90886,1.26806,-0.0560082,0.669638,99
0.104259,0.54375,0.344444,0.346478,0.863081,0.443612,0.341496,0.036079,0.443332,39.2374,17.1929,7.50078,14.0819,8.86159,6.63623,-0.674182,0.257943,1.01525,33.1448,12.7741,23.0562,8.9224,5.7623,10.3378,-1.07222,-0.0779487,0.38619,31
0.101123,0.647917,0.2,0.712677,0.336102,0.598609,0.170405,0.0395445,0.219632,174.494,185.565,204.323,42.528,36.4982,29.0965,-0.830505,-0.860188,-0.767832,87.6112,-0.234717,-5.83773,7.59953,0.899394,4.34316,-1.13303,-2.21248,-1.13518,17
0.445058,0.9,0.680556,0.512459,0.681748,0.833514,0.540868,0.0170598,0.273375,104.746,84.5546,71.6061,69.7466,55.7081,50.063,0.442605,0.71195,0.951672,61.207,3.39504,8.06013,18.3923,9.72643,10.3644,-0.0704725,2.59946,0.924937,40
0.0229109,0.227778,0.16875,0.562164,0.233613,0.191153,0.139939,0.0540541,0.403945,99.5734,69.0581,43.1301,35.2189,34.3873,32.1039,0.758555,1.16304,1.64427,58.9941,6.10868,20.5542,11.2912,3.08752,6.40261,0.371483,-0.181434,0.234423,41
0.158776,0.44375,0.575,0.166103,0.512606,0.390874,0.4951,0.0264884,0.37773,103.689,109.552,88.107,42.5009,40.3542,37.4805,0.897315,0.677516,1.50059,69.4921,-4.6399,7.96617,10.4773,3.59655,7.13418,0.411505,0.090581,0.154408,88
0.0620428,0.969444,0.177083,0.364534,0.952913,0.835278,0.143218,0.0728477,0.638598,117.651,73.1602,57.0575,35.0224,36.4847,35.7591,-0.252759,0.410563,0.772696,61.2994,12.329,15.2268,12.8475,5.41111,7.61051,-0.718072,0.667207,1.36616,86
0.00784144,0.110417,0.136111,0.751445,0.834791,0.102267,0.11892,0.148339,0.478244,94.6148,86.6435,79.7941,52.6684,52.4927,49.2229,0.659389,0.672972,0.636262,61.8559,1.82926,4.23671,16.8299,2.67211,3.8209,-0.0682104,2.1215,1.94571,84
