Flow ID,Flow Name,Flow Parameters,Flow Associated Tasks
6572,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier,KNN=sklearn.neighbors.classification.KNeighborsClassifier,RFC=sklearn.ensemble.forest.RandomForestClassifier))",No parameters available,No tasks available
6573,"sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier,KNN=sklearn.neighbors.classification.KNeighborsClassifier,RFC=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
6574,"sklearn.pipeline.Pipeline(votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier,KNN=sklearn.neighbors.classification.KNeighborsClassifier,RFC=sklearn.ensemble.forest.RandomForestClassifier))",No parameters available,No tasks available
6575,"sklearn.pipeline.Pipeline(robustscaler=sklearn.preprocessing.data.RobustScaler,votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier,KNN=sklearn.neighbors.classification.KNeighborsClassifier,RFC=sklearn.ensemble.forest.RandomForestClassifier))",No parameters available,No tasks available
6576,"sklearn.pipeline.Pipeline(robustscaler=sklearn.preprocessing.data.RobustScaler,votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.tree.tree.DecisionTreeClassifier,ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier,KNN=sklearn.neighbors.classification.KNeighborsClassifier,RFC=sklearn.ensemble.forest.RandomForestClassifier))",No parameters available,No tasks available
6577,"sklearn.pipeline.Pipeline(robustscaler=sklearn.preprocessing.data.RobustScaler,votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier,KNN=sklearn.neighbors.classification.KNeighborsClassifier,RFC=sklearn.ensemble.forest.RandomForestClassifier))",No parameters available,No tasks available
6578,"sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier,KNN=sklearn.neighbors.classification.KNeighborsClassifier,RFC=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
6579,sklearn.pipeline.Pipeline(decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),No parameters available,No tasks available
6580,"sklearn.pipeline.Pipeline(robustscaler=sklearn.preprocessing.data.RobustScaler,votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier,KNN=sklearn.neighbors.classification.KNeighborsClassifier))",No parameters available,No tasks available
6581,"sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier,KNN=sklearn.neighbors.classification.KNeighborsClassifier)",No parameters available,No tasks available
6582,"sklearn.pipeline.Pipeline(robustscaler=sklearn.preprocessing.data.RobustScaler,votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier,RFC=sklearn.ensemble.forest.RandomForestClassifier))",No parameters available,No tasks available
6583,"sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier,RFC=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
6584,"sklearn.pipeline.Pipeline(robustscaler=sklearn.preprocessing.data.RobustScaler,votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),KNN=sklearn.neighbors.classification.KNeighborsClassifier,RFC=sklearn.ensemble.forest.RandomForestClassifier))",No parameters available,No tasks available
6585,"sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),KNN=sklearn.neighbors.classification.KNeighborsClassifier,RFC=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
6586,"sklearn.pipeline.Pipeline(robustscaler=sklearn.preprocessing.data.RobustScaler,votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier,KNN=sklearn.neighbors.classification.KNeighborsClassifier,RFC=sklearn.ensemble.forest.RandomForestClassifier))",No parameters available,No tasks available
6587,"sklearn.ensemble.voting_classifier.VotingClassifier(ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier,KNN=sklearn.neighbors.classification.KNeighborsClassifier,RFC=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
6588,"sklearn.pipeline.Pipeline(robustscaler=sklearn.preprocessing.data.RobustScaler,standardscaler=sklearn.preprocessing.data.StandardScaler,votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier,KNN=sklearn.neighbors.classification.KNeighborsClassifier,RFC=sklearn.ensemble.forest.RandomForestClassifier))",No parameters available,No tasks available
6589,"sklearn.pipeline.Pipeline(dualimputer=extra.dual_imputer.DualImputer,standardscaler=sklearn.preprocessing.data.StandardScaler,svc=sklearn.svm.classes.SVC)",No parameters available,No tasks available
6591,"sklearn.pipeline.Pipeline(featureunion=sklearn.pipeline.FeatureUnion(votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(est=sklearn.tree.tree.ExtraTreeClassifier),functiontransformer=sklearn.preprocessing._function_transformer.FunctionTransformer),logisticregression=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
6592,"sklearn.pipeline.FeatureUnion(votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(est=sklearn.tree.tree.ExtraTreeClassifier),functiontransformer=sklearn.preprocessing._function_transformer.FunctionTransformer)",No parameters available,No tasks available
6593,sklearn.ensemble.voting_classifier.VotingClassifier(est=sklearn.tree.tree.ExtraTreeClassifier),No parameters available,No tasks available
6594,"sklearn.pipeline.Pipeline(featureunion=sklearn.pipeline.FeatureUnion(featureunion=sklearn.pipeline.FeatureUnion(decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier,extratreeclassifier=sklearn.tree.tree.ExtraTreeClassifier),functiontransformer=sklearn.preprocessing._function_transformer.FunctionTransformer),logisticregression=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
6595,"sklearn.pipeline.FeatureUnion(featureunion=sklearn.pipeline.FeatureUnion(decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier,extratreeclassifier=sklearn.tree.tree.ExtraTreeClassifier),functiontransformer=sklearn.preprocessing._function_transformer.FunctionTransformer)",No parameters available,No tasks available
6596,"sklearn.pipeline.FeatureUnion(decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier,extratreeclassifier=sklearn.tree.tree.ExtraTreeClassifier)",No parameters available,No tasks available
6597,"sklearn.pipeline.Pipeline(featureunion=sklearn.pipeline.FeatureUnion(votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(dtc=sklearn.tree.tree.DecisionTreeClassifier,etc=sklearn.tree.tree.ExtraTreeClassifier),functiontransformer=sklearn.preprocessing._function_transformer.FunctionTransformer),logisticregression=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
6598,"sklearn.pipeline.FeatureUnion(votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(dtc=sklearn.tree.tree.DecisionTreeClassifier,etc=sklearn.tree.tree.ExtraTreeClassifier),functiontransformer=sklearn.preprocessing._function_transformer.FunctionTransformer)",No parameters available,No tasks available
6600,"sklearn.pipeline.Pipeline(dualimputer=extra.dual_imputer.DualImputer,svc=sklearn.svm.classes.SVC)",No parameters available,No tasks available
6601,"sklearn.pipeline.Pipeline(dualimputer=extra.dual_imputer.DualImputer,onehotencoder=sklearn.preprocessing.data.OneHotEncoder,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
6605,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,extratreesclassifier=sklearn.ensemble.forest.ExtraTreesClassifier)",No parameters available,No tasks available
6606,"sklearn.pipeline.Pipeline(dualimputer=extra.dual_imputer.DualImputer,gradientboostingclassifier=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier)",No parameters available,No tasks available
6608,"sklearn.pipeline.Pipeline(dualimputer=extra.dual_imputer.DualImputer,standardscaler=sklearn.preprocessing.data.StandardScaler,logisticregression=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
6610,"sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,nusvc=sklearn.svm.classes.NuSVC)",No parameters available,No tasks available
6611,"sklearn.pipeline.Pipeline(dualimputer=extra.dual_imputer.DualImputer,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
6612,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,standardscaler=sklearn.preprocessing.data.StandardScaler,mlpclassifier=sklearn.neural_network.multilayer_perceptron.MLPClassifier)",No parameters available,No tasks available
6614,"sklearn.pipeline.Pipeline(dualimputer=extra.dual_imputer.DualImputer,onehotencoder=sklearn.preprocessing.data.OneHotEncoder,extratreesclassifier=sklearn.ensemble.forest.ExtraTreesClassifier)",No parameters available,No tasks available
6615,"sklearn.pipeline.Pipeline(dualimputer=extra.dual_imputer.DualImputer,extratreesclassifier=sklearn.ensemble.forest.ExtraTreesClassifier)",No parameters available,No tasks available
6616,"sklearn.pipeline.Pipeline(dualimputer=extra.dual_imputer.DualImputer,pca=sklearn.decomposition.pca.PCA,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
6617,sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.linear_model.logistic.LogisticRegression),No parameters available,No tasks available
6618,"sklearn.pipeline.Pipeline(dualimputer=extra.dual_imputer.DualImputer,onehotencoder=sklearn.preprocessing.data.OneHotEncoder,standardscaler=sklearn.preprocessing.data.StandardScaler,mlpclassifier=sklearn.neural_network.multilayer_perceptron.MLPClassifier)",No parameters available,No tasks available
6621,sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.ensemble.forest.ExtraTreesClassifier),No parameters available,No tasks available
6645,optimus.model_optimizer.ModelOptimizer(estimator=sklearn.linear_model.logistic.LogisticRegression),No parameters available,No tasks available
6646,optimus.model_optimizer.ModelOptimizer(estimator=sklearn.linear_model.logistic.LogisticRegression),No parameters available,No tasks available
6649,"sklearn.pipeline.Pipeline(Imputer=sklearn.preprocessing.imputation.Imputer,OneHotEncoder=sklearn.preprocessing.data.OneHotEncoder,Classifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
6650,sklearn.preprocessing.imputation.Imputer,No parameters available,No tasks available
6651,sklearn.linear_model.logistic.LogisticRegression,No parameters available,No tasks available
6663,optimus.model_optimizer2.ModelOptimizer(estimator=sklearn.linear_model.logistic.LogisticRegression),No parameters available,No tasks available
6673,optimus.model_optimizer.ModelOptimizer(estimator=sklearn.linear_model.logistic.LogisticRegression),No parameters available,No tasks available
6674,optimus.model_optimizer.ModelOptimizer(estimator=sklearn.linear_model.logistic.LogisticRegression),No parameters available,No tasks available
6675,optimus.model_randomizer.ModelRandomizer(estimator=sklearn.linear_model.logistic.LogisticRegression),No parameters available,No tasks available
6677,optimus.model_optimizer.ModelOptimizer(estimator=sklearn.linear_model.logistic.LogisticRegression),No parameters available,No tasks available
6678,optimus.model_optimizer.ModelOptimizer(estimator=sklearn.tree.tree.ExtraTreeClassifier),No parameters available,No tasks available
6679,optimus.model_optimizer.ModelOptimizer(estimator=sklearn.ensemble.weight_boosting.AdaBoostClassifier(base_estimator=sklearn.tree.tree.DecisionTreeClassifier)),No parameters available,No tasks available
6751,sklearn.dummy.DummyClassifier,No parameters available,No tasks available
6756,sklearn.tree.tree.ExtraTreeClassifier,No parameters available,No tasks available
6757,"sklearn.pipeline.Pipeline(Imputer=sklearn.preprocessing.imputation.Imputer,OneHotEncoder=sklearn.preprocessing.data.OneHotEncoder,Classifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
6758,sklearn.preprocessing.imputation.Imputer,No parameters available,No tasks available
6759,sklearn.preprocessing.data.OneHotEncoder,No parameters available,No tasks available
6760,sklearn.ensemble.forest.RandomForestClassifier,No parameters available,No tasks available
6761,sklearn.neighbors.classification.KNeighborsClassifier,No parameters available,No tasks available
6790,sklearn.dummy.DummyClassifier,No parameters available,No tasks available
6798,sklearn.linear_model.logistic.LogisticRegression,No parameters available,No tasks available
6840,"sklearn.pipeline.Pipeline(imputation=sklearn.preprocessing.imputation.Imputer,classifier=sklearn.tree.tree.DecisionTreeClassifier)",No parameters available,No tasks available
6841,sklearn.tree.tree.DecisionTreeClassifier,No parameters available,No tasks available
6900,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,estimator=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
6901,sklearn.preprocessing.imputation.Imputer,No parameters available,No tasks available
6902,sklearn.ensemble.forest.RandomForestClassifier,No parameters available,No tasks available
6940,"sklearn.pipeline.Pipeline(imputation=sklearn.preprocessing.imputation.Imputer,classifier=sklearn.tree.tree.DecisionTreeClassifier)",No parameters available,No tasks available
6941,sklearn.tree.tree.DecisionTreeClassifier,No parameters available,No tasks available
